dataset,case,index,method,target_label,deleted_fraction,base_probability,base_target_confidence,probability_after_deletion,target_confidence_after_deletion,confidence_drop
tess,negativo_correcto_alta_confianza,802,consensus,0,0.0,1.0817716855626713e-07,0.9999998918228314,1.0817716855626713e-07,0.9999998918228314,0.0
tess,negativo_correcto_alta_confianza,802,consensus,0,0.05,1.0817716855626713e-07,0.9999998918228314,1.3330661658983445e-06,0.9999986669338341,1.2248889973420773e-06
tess,negativo_correcto_alta_confianza,802,consensus,0,0.1,1.0817716855626713e-07,0.9999998918228314,1.8577966329758056e-05,0.9999814220336702,1.846978916120179e-05
tess,negativo_correcto_alta_confianza,802,consensus,0,0.2,1.0817716855626713e-07,0.9999998918228314,0.0015362866688519716,0.998463713331148,0.0015361784916834154
tess,negativo_correcto_alta_confianza,802,consensus,0,0.3,1.0817716855626713e-07,0.9999998918228314,0.04484531655907631,0.9551546834409237,0.04484520838190775
tess,negativo_correcto_alta_confianza,802,consensus,0,0.5,1.0817716855626713e-07,0.9999998918228314,0.0679250955581665,0.9320749044418335,0.06792498738099795
tess,cerca_del_umbral,1007,saliency,0,0.0,0.7482843995094299,0.25171560049057007,0.7482843995094299,0.25171560049057007,0.0
tess,cerca_del_umbral,1007,saliency,0,0.05,0.7482843995094299,0.25171560049057007,0.11155863851308823,0.8884413614869118,-0.6367257609963417
tess,cerca_del_umbral,1007,saliency,0,0.1,0.7482843995094299,0.25171560049057007,0.002742171287536621,0.9972578287124634,-0.7455422282218933
tess,cerca_del_umbral,1007,saliency,0,0.2,0.7482843995094299,0.25171560049057007,0.0009963646298274398,0.9990036353701726,-0.7472880348796025
tess,cerca_del_umbral,1007,saliency,0,0.3,0.7482843995094299,0.25171560049057007,0.0051595959812402725,0.9948404040187597,-0.7431248035281897
tess,cerca_del_umbral,1007,saliency,0,0.5,0.7482843995094299,0.25171560049057007,0.024169083684682846,0.9758309163153172,-0.7241153158247471
tess,cerca_del_umbral,1007,smoothgrad,0,0.0,0.7482843995094299,0.25171560049057007,0.7482843995094299,0.25171560049057007,0.0
tess,cerca_del_umbral,1007,smoothgrad,0,0.05,0.7482843995094299,0.25171560049057007,0.004063175525516272,0.9959368244744837,-0.7442212239839137
tess,cerca_del_umbral,1007,smoothgrad,0,0.1,0.7482843995094299,0.25171560049057007,0.001803176593966782,0.9981968234060332,-0.7464812229154631
tess,cerca_del_umbral,1007,smoothgrad,0,0.2,0.7482843995094299,0.25171560049057007,0.0010510013671591878,0.9989489986328408,-0.7472333981422707
tess,cerca_del_umbral,1007,smoothgrad,0,0.3,0.7482843995094299,0.25171560049057007,0.005702053662389517,0.9942979463376105,-0.7425823458470404
tess,cerca_del_umbral,1007,smoothgrad,0,0.5,0.7482843995094299,0.25171560049057007,0.06237773597240448,0.9376222640275955,-0.6859066635370255
tess,cerca_del_umbral,1007,integrated_gradients,0,0.0,0.7482843995094299,0.25171560049057007,0.7482843995094299,0.25171560049057007,0.0
tess,cerca_del_umbral,1007,integrated_gradients,0,0.05,0.7482843995094299,0.25171560049057007,0.00046512947301380336,0.9995348705269862,-0.7478192700364161
tess,cerca_del_umbral,1007,integrated_gradients,0,0.1,0.7482843995094299,0.25171560049057007,0.0006865881150588393,0.9993134118849412,-0.7475978113943711
tess,cerca_del_umbral,1007,integrated_gradients,0,0.2,0.7482843995094299,0.25171560049057007,0.0029741909820586443,0.9970258090179414,-0.7453102085273713
tess,cerca_del_umbral,1007,integrated_gradients,0,0.3,0.7482843995094299,0.25171560049057007,0.03999876230955124,0.9600012376904488,-0.7082856371998787
tess,cerca_del_umbral,1007,integrated_gradients,0,0.5,0.7482843995094299,0.25171560049057007,0.060258444398641586,0.9397415556013584,-0.6880259551107883
tess,cerca_del_umbral,1007,occlusion,0,0.0,0.7482843995094299,0.25171560049057007,0.7482843995094299,0.25171560049057007,0.0
tess,cerca_del_umbral,1007,occlusion,0,0.05,0.7482843995094299,0.25171560049057007,0.9257012009620667,0.07429879903793335,0.17741680145263672
tess,cerca_del_umbral,1007,occlusion,0,0.1,0.7482843995094299,0.25171560049057007,0.974296510219574,0.025703489780426025,0.22601211071014404
tess,cerca_del_umbral,1007,occlusion,0,0.2,0.7482843995094299,0.25171560049057007,0.990906834602356,0.009093165397644043,0.24262243509292603
tess,cerca_del_umbral,1007,occlusion,0,0.3,0.7482843995094299,0.25171560049057007,0.9923551082611084,0.0076448917388916016,0.24407070875167847
tess,cerca_del_umbral,1007,occlusion,0,0.5,0.7482843995094299,0.25171560049057007,0.9946756362915039,0.005324363708496094,0.24639123678207397
tess,cerca_del_umbral,1007,gradcam,0,0.0,0.7482843995094299,0.25171560049057007,0.7482843995094299,0.25171560049057007,0.0
tess,cerca_del_umbral,1007,gradcam,0,0.05,0.7482843995094299,0.25171560049057007,0.27800270915031433,0.7219972908496857,-0.4702816903591156
tess,cerca_del_umbral,1007,gradcam,0,0.1,0.7482843995094299,0.25171560049057007,0.28457900881767273,0.7154209911823273,-0.4637053906917572
tess,cerca_del_umbral,1007,gradcam,0,0.2,0.7482843995094299,0.25171560049057007,0.07723689824342728,0.9227631017565727,-0.6710475012660027
tess,cerca_del_umbral,1007,gradcam,0,0.3,0.7482843995094299,0.25171560049057007,0.22066694498062134,0.7793330550193787,-0.5276174545288086
tess,cerca_del_umbral,1007,gradcam,0,0.5,0.7482843995094299,0.25171560049057007,0.025438301265239716,0.9745616987347603,-0.7228460982441902
tess,cerca_del_umbral,1007,gradcam_multiscale,0,0.0,0.7482843995094299,0.25171560049057007,0.7482843995094299,0.25171560049057007,0.0
tess,cerca_del_umbral,1007,gradcam_multiscale,0,0.05,0.7482843995094299,0.25171560049057007,0.5650580525398254,0.43494194746017456,-0.1832263469696045
tess,cerca_del_umbral,1007,gradcam_multiscale,0,0.1,0.7482843995094299,0.25171560049057007,0.5435488820075989,0.4564511179924011,-0.20473551750183105
tess,cerca_del_umbral,1007,gradcam_multiscale,0,0.2,0.7482843995094299,0.25171560049057007,0.6493453979492188,0.35065460205078125,-0.09893900156021118
tess,cerca_del_umbral,1007,gradcam_multiscale,0,0.3,0.7482843995094299,0.25171560049057007,0.6595916152000427,0.3404083847999573,-0.08869278430938721
tess,cerca_del_umbral,1007,gradcam_multiscale,0,0.5,0.7482843995094299,0.25171560049057007,0.6843432784080505,0.31565672159194946,-0.0639411211013794
tess,cerca_del_umbral,1007,consensus,0,0.0,0.7482843995094299,0.25171560049057007,0.7482843995094299,0.25171560049057007,0.0
tess,cerca_del_umbral,1007,consensus,0,0.05,0.7482843995094299,0.25171560049057007,0.6381721496582031,0.3618278503417969,-0.1101122498512268
tess,cerca_del_umbral,1007,consensus,0,0.1,0.7482843995094299,0.25171560049057007,0.36679553985595703,0.633204460144043,-0.3814888596534729
tess,cerca_del_umbral,1007,consensus,0,0.2,0.7482843995094299,0.25171560049057007,0.24196173250675201,0.758038267493248,-0.5063226670026779
tess,cerca_del_umbral,1007,consensus,0,0.3,0.7482843995094299,0.25171560049057007,0.04387998208403587,0.9561200179159641,-0.7044044174253941
tess,cerca_del_umbral,1007,consensus,0,0.5,0.7482843995094299,0.25171560049057007,0.061038415879011154,0.9389615841209888,-0.6872459836304188
tess,falso_positivo,700,saliency,1,0.0,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.0
tess,falso_positivo,700,saliency,1,0.05,0.9807037115097046,0.9807037115097046,0.5531432628631592,0.5531432628631592,0.4275604486465454
tess,falso_positivo,700,saliency,1,0.1,0.9807037115097046,0.9807037115097046,0.32828444242477417,0.32828444242477417,0.6524192690849304
tess,falso_positivo,700,saliency,1,0.2,0.9807037115097046,0.9807037115097046,0.007337257266044617,0.007337257266044617,0.97336645424366
tess,falso_positivo,700,saliency,1,0.3,0.9807037115097046,0.9807037115097046,0.007597779389470816,0.007597779389470816,0.9731059321202338
tess,falso_positivo,700,saliency,1,0.5,0.9807037115097046,0.9807037115097046,0.02215004712343216,0.02215004712343216,0.9585536643862724
tess,falso_positivo,700,smoothgrad,1,0.0,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.0
tess,falso_positivo,700,smoothgrad,1,0.05,0.9807037115097046,0.9807037115097046,0.5692299604415894,0.5692299604415894,0.41147375106811523
tess,falso_positivo,700,smoothgrad,1,0.1,0.9807037115097046,0.9807037115097046,0.36665335297584534,0.36665335297584534,0.6140503585338593
tess,falso_positivo,700,smoothgrad,1,0.2,0.9807037115097046,0.9807037115097046,0.006693706847727299,0.006693706847727299,0.9740100046619773
tess,falso_positivo,700,smoothgrad,1,0.3,0.9807037115097046,0.9807037115097046,0.007562371902167797,0.007562371902167797,0.9731413396075368
tess,falso_positivo,700,smoothgrad,1,0.5,0.9807037115097046,0.9807037115097046,0.022115547209978104,0.022115547209978104,0.9585881642997265
tess,falso_positivo,700,integrated_gradients,1,0.0,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.0
tess,falso_positivo,700,integrated_gradients,1,0.05,0.9807037115097046,0.9807037115097046,0.006804443895816803,0.006804443895816803,0.9738992676138878
tess,falso_positivo,700,integrated_gradients,1,0.1,0.9807037115097046,0.9807037115097046,0.019854752346873283,0.019854752346873283,0.9608489591628313
tess,falso_positivo,700,integrated_gradients,1,0.2,0.9807037115097046,0.9807037115097046,0.03704239800572395,0.03704239800572395,0.9436613135039806
tess,falso_positivo,700,integrated_gradients,1,0.3,0.9807037115097046,0.9807037115097046,0.13022762537002563,0.13022762537002563,0.850476086139679
tess,falso_positivo,700,integrated_gradients,1,0.5,0.9807037115097046,0.9807037115097046,0.12781426310539246,0.12781426310539246,0.8528894484043121
tess,falso_positivo,700,occlusion,1,0.0,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.0
tess,falso_positivo,700,occlusion,1,0.05,0.9807037115097046,0.9807037115097046,0.008558565750718117,0.008558565750718117,0.9721451457589865
tess,falso_positivo,700,occlusion,1,0.1,0.9807037115097046,0.9807037115097046,0.02075766772031784,0.02075766772031784,0.9599460437893867
tess,falso_positivo,700,occlusion,1,0.2,0.9807037115097046,0.9807037115097046,0.06543177366256714,0.06543177366256714,0.9152719378471375
tess,falso_positivo,700,occlusion,1,0.3,0.9807037115097046,0.9807037115097046,0.12406076490879059,0.12406076490879059,0.856642946600914
tess,falso_positivo,700,occlusion,1,0.5,0.9807037115097046,0.9807037115097046,0.12885457277297974,0.12885457277297974,0.8518491387367249
tess,falso_positivo,700,gradcam,1,0.0,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.0
tess,falso_positivo,700,gradcam,1,0.05,0.9807037115097046,0.9807037115097046,0.9807006120681763,0.9807006120681763,3.0994415283203125e-06
tess,falso_positivo,700,gradcam,1,0.1,0.9807037115097046,0.9807037115097046,0.9807432889938354,0.9807432889938354,-3.9577484130859375e-05
tess,falso_positivo,700,gradcam,1,0.2,0.9807037115097046,0.9807037115097046,0.9809054136276245,0.9809054136276245,-0.00020170211791992188
tess,falso_positivo,700,gradcam,1,0.3,0.9807037115097046,0.9807037115097046,0.9815031290054321,0.9815031290054321,-0.0007994174957275391
tess,falso_positivo,700,gradcam,1,0.5,0.9807037115097046,0.9807037115097046,0.9105159640312195,0.9105159640312195,0.07018774747848511
tess,falso_positivo,700,gradcam_multiscale,1,0.0,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.0
tess,falso_positivo,700,gradcam_multiscale,1,0.05,0.9807037115097046,0.9807037115097046,0.015310890041291714,0.015310890041291714,0.9653928214684129
tess,falso_positivo,700,gradcam_multiscale,1,0.1,0.9807037115097046,0.9807037115097046,0.016546448692679405,0.016546448692679405,0.9641572628170252
tess,falso_positivo,700,gradcam_multiscale,1,0.2,0.9807037115097046,0.9807037115097046,0.07683102786540985,0.07683102786540985,0.9038726836442947
tess,falso_positivo,700,gradcam_multiscale,1,0.3,0.9807037115097046,0.9807037115097046,0.12768419086933136,0.12768419086933136,0.8530195206403732
tess,falso_positivo,700,gradcam_multiscale,1,0.5,0.9807037115097046,0.9807037115097046,0.1219063475728035,0.1219063475728035,0.8587973639369011
tess,falso_positivo,700,consensus,1,0.0,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.9807037115097046,0.0
tess,falso_positivo,700,consensus,1,0.05,0.9807037115097046,0.9807037115097046,0.007301744073629379,0.007301744073629379,0.9734019674360752
tess,falso_positivo,700,consensus,1,0.1,0.9807037115097046,0.9807037115097046,0.01913483627140522,0.01913483627140522,0.9615688752382994
tess,falso_positivo,700,consensus,1,0.2,0.9807037115097046,0.9807037115097046,0.07733730226755142,0.07733730226755142,0.9033664092421532
tess,falso_positivo,700,consensus,1,0.3,0.9807037115097046,0.9807037115097046,0.12637560069561005,0.12637560069561005,0.8543281108140945
tess,falso_positivo,700,consensus,1,0.5,0.9807037115097046,0.9807037115097046,0.1331508308649063,0.1331508308649063,0.8475528806447983
tess,falso_negativo,495,saliency,0,0.0,0.00029729874222539365,0.9997027012577746,0.00029729874222539365,0.9997027012577746,0.0
tess,falso_negativo,495,saliency,0,0.05,0.00029729874222539365,0.9997027012577746,0.007933871820569038,0.992066128179431,0.007636573078343645
tess,falso_negativo,495,saliency,0,0.1,0.00029729874222539365,0.9997027012577746,0.009438959881663322,0.9905610401183367,0.009141661139437929
tess,falso_negativo,495,saliency,0,0.2,0.00029729874222539365,0.9997027012577746,0.10523082315921783,0.8947691768407822,0.10493352441699244
tess,falso_negativo,495,saliency,0,0.3,0.00029729874222539365,0.9997027012577746,0.027888363227248192,0.9721116367727518,0.027591064485022798
tess,falso_negativo,495,saliency,0,0.5,0.00029729874222539365,0.9997027012577746,0.09006557613611221,0.9099344238638878,0.08976827739388682
tess,falso_negativo,495,smoothgrad,0,0.0,0.00029729874222539365,0.9997027012577746,0.00029729874222539365,0.9997027012577746,0.0
tess,falso_negativo,495,smoothgrad,0,0.05,0.00029729874222539365,0.9997027012577746,0.007933871820569038,0.992066128179431,0.007636573078343645
tess,falso_negativo,495,smoothgrad,0,0.1,0.00029729874222539365,0.9997027012577746,0.007949692197144032,0.992050307802856,0.007652393454918638
tess,falso_negativo,495,smoothgrad,0,0.2,0.00029729874222539365,0.9997027012577746,0.011463715694844723,0.9885362843051553,0.011166416952619329
tess,falso_negativo,495,smoothgrad,0,0.3,0.00029729874222539365,0.9997027012577746,0.01638002134859562,0.9836199786514044,0.016082722606370226
tess,falso_negativo,495,smoothgrad,0,0.5,0.00029729874222539365,0.9997027012577746,0.0591752789914608,0.9408247210085392,0.058877980249235407
tess,falso_negativo,495,integrated_gradients,0,0.0,0.00029729874222539365,0.9997027012577746,0.00029729874222539365,0.9997027012577746,0.0
tess,falso_negativo,495,integrated_gradients,0,0.05,0.00029729874222539365,0.9997027012577746,0.008342706598341465,0.9916572934016585,0.008045407856116071
tess,falso_negativo,495,integrated_gradients,0,0.1,0.00029729874222539365,0.9997027012577746,0.010171419940888882,0.9898285800591111,0.009874121198663488
tess,falso_negativo,495,integrated_gradients,0,0.2,0.00029729874222539365,0.9997027012577746,0.024404199793934822,0.9755958002060652,0.02410690105170943
tess,falso_negativo,495,integrated_gradients,0,0.3,0.00029729874222539365,0.9997027012577746,0.07752201706171036,0.9224779829382896,0.07722471831948496
tess,falso_negativo,495,integrated_gradients,0,0.5,0.00029729874222539365,0.9997027012577746,0.0719006136059761,0.9280993863940239,0.07160331486375071
tess,falso_negativo,495,occlusion,0,0.0,0.00029729874222539365,0.9997027012577746,0.00029729874222539365,0.9997027012577746,0.0
tess,falso_negativo,495,occlusion,0,0.05,0.00029729874222539365,0.9997027012577746,0.007239583879709244,0.9927604161202908,0.00694228513748385
tess,falso_negativo,495,occlusion,0,0.1,0.00029729874222539365,0.9997027012577746,0.03697255253791809,0.9630274474620819,0.0366752537956927
tess,falso_negativo,495,occlusion,0,0.2,0.00029729874222539365,0.9997027012577746,0.08930084109306335,0.9106991589069366,0.08900354235083796
tess,falso_negativo,495,occlusion,0,0.3,0.00029729874222539365,0.9997027012577746,0.1888236552476883,0.8111763447523117,0.1885263565054629
tess,falso_negativo,495,occlusion,0,0.5,0.00029729874222539365,0.9997027012577746,0.042230162769556046,0.957769837230444,0.04193286402733065
tess,falso_negativo,495,gradcam,0,0.0,0.00029729874222539365,0.9997027012577746,0.00029729874222539365,0.9997027012577746,0.0
tess,falso_negativo,495,gradcam,0,0.05,0.00029729874222539365,0.9997027012577746,0.003386158961802721,0.9966138410381973,0.0030888602195773274
tess,falso_negativo,495,gradcam,0,0.1,0.00029729874222539365,0.9997027012577746,0.0032365582883358,0.9967634417116642,0.0029392595461104065
tess,falso_negativo,495,gradcam,0,0.2,0.00029729874222539365,0.9997027012577746,0.0021838040556758642,0.9978161959443241,0.0018865053134504706
tess,falso_negativo,495,gradcam,0,0.3,0.00029729874222539365,0.9997027012577746,0.0038882517255842686,0.9961117482744157,0.003590952983358875
tess,falso_negativo,495,gradcam,0,0.5,0.00029729874222539365,0.9997027012577746,0.15147915482521057,0.8485208451747894,0.15118185608298518
tess,falso_negativo,495,gradcam_multiscale,0,0.0,0.00029729874222539365,0.9997027012577746,0.00029729874222539365,0.9997027012577746,0.0
tess,falso_negativo,495,gradcam_multiscale,0,0.05,0.00029729874222539365,0.9997027012577746,0.004350301343947649,0.9956496986560524,0.004053002601722255
tess,falso_negativo,495,gradcam_multiscale,0,0.1,0.00029729874222539365,0.9997027012577746,0.0033752983435988426,0.9966247016564012,0.003077999601373449
tess,falso_negativo,495,gradcam_multiscale,0,0.2,0.00029729874222539365,0.9997027012577746,0.003755429992452264,0.9962445700075477,0.00345813125022687
tess,falso_negativo,495,gradcam_multiscale,0,0.3,0.00029729874222539365,0.9997027012577746,0.007954130880534649,0.9920458691194654,0.007656832138309255
tess,falso_negativo,495,gradcam_multiscale,0,0.5,0.00029729874222539365,0.9997027012577746,0.03815721720457077,0.9618427827954292,0.03785991846234538
tess,falso_negativo,495,consensus,0,0.0,0.00029729874222539365,0.9997027012577746,0.00029729874222539365,0.9997027012577746,0.0
tess,falso_negativo,495,consensus,0,0.05,0.00029729874222539365,0.9997027012577746,0.006095161661505699,0.9939048383384943,0.0057978629192803055
tess,falso_negativo,495,consensus,0,0.1,0.00029729874222539365,0.9997027012577746,0.009447470307350159,0.9905525296926498,0.009150171565124765
tess,falso_negativo,495,consensus,0,0.2,0.00029729874222539365,0.9997027012577746,0.02337244153022766,0.9766275584697723,0.023075142788002267
tess,falso_negativo,495,consensus,0,0.3,0.00029729874222539365,0.9997027012577746,0.07323671877384186,0.9267632812261581,0.07293942003161646
tess,falso_negativo,495,consensus,0,0.5,0.00029729874222539365,0.9997027012577746,0.1412024050951004,0.8587975949048996,0.140905106352875
tess,mayor_incertidumbre_mc_dropout,1255,saliency,0,0.0,0.4669552445411682,0.5330447554588318,0.4669552445411682,0.5330447554588318,0.0
tess,mayor_incertidumbre_mc_dropout,1255,saliency,0,0.05,0.4669552445411682,0.5330447554588318,0.03976338356733322,0.9602366164326668,-0.427191860973835
tess,mayor_incertidumbre_mc_dropout,1255,saliency,0,0.1,0.4669552445411682,0.5330447554588318,0.07910025119781494,0.9208997488021851,-0.38785499334335327
tess,mayor_incertidumbre_mc_dropout,1255,saliency,0,0.2,0.4669552445411682,0.5330447554588318,0.014031056314706802,0.9859689436852932,-0.4529241882264614
tess,mayor_incertidumbre_mc_dropout,1255,saliency,0,0.3,0.4669552445411682,0.5330447554588318,0.010294649749994278,0.9897053502500057,-0.45666059479117393
tess,mayor_incertidumbre_mc_dropout,1255,saliency,0,0.5,0.4669552445411682,0.5330447554588318,0.016042698174715042,0.983957301825285,-0.45091254636645317
tess,mayor_incertidumbre_mc_dropout,1255,smoothgrad,0,0.0,0.4669552445411682,0.5330447554588318,0.4669552445411682,0.5330447554588318,0.0
tess,mayor_incertidumbre_mc_dropout,1255,smoothgrad,0,0.05,0.4669552445411682,0.5330447554588318,0.03447439521551132,0.9655256047844887,-0.4324808493256569
tess,mayor_incertidumbre_mc_dropout,1255,smoothgrad,0,0.1,0.4669552445411682,0.5330447554588318,0.08800783008337021,0.9119921699166298,-0.378947414457798
tess,mayor_incertidumbre_mc_dropout,1255,smoothgrad,0,0.2,0.4669552445411682,0.5330447554588318,0.3098958432674408,0.6901041567325592,-0.15705940127372742
tess,mayor_incertidumbre_mc_dropout,1255,smoothgrad,0,0.3,0.4669552445411682,0.5330447554588318,0.006675173062831163,0.9933248269371688,-0.46028007147833705
tess,mayor_incertidumbre_mc_dropout,1255,smoothgrad,0,0.5,0.4669552445411682,0.5330447554588318,0.017077328637242317,0.9829226713627577,-0.4498779159039259
tess,mayor_incertidumbre_mc_dropout,1255,integrated_gradients,0,0.0,0.4669552445411682,0.5330447554588318,0.4669552445411682,0.5330447554588318,0.0
tess,mayor_incertidumbre_mc_dropout,1255,integrated_gradients,0,0.05,0.4669552445411682,0.5330447554588318,0.017478471621870995,0.982521528378129,-0.4494767729192972
tess,mayor_incertidumbre_mc_dropout,1255,integrated_gradients,0,0.1,0.4669552445411682,0.5330447554588318,0.006583640351891518,0.9934163596481085,-0.4603716041892767
tess,mayor_incertidumbre_mc_dropout,1255,integrated_gradients,0,0.2,0.4669552445411682,0.5330447554588318,0.006441718433052301,0.9935582815669477,-0.4605135261081159
tess,mayor_incertidumbre_mc_dropout,1255,integrated_gradients,0,0.3,0.4669552445411682,0.5330447554588318,0.009428340941667557,0.9905716590583324,-0.45752690359950066
tess,mayor_incertidumbre_mc_dropout,1255,integrated_gradients,0,0.5,0.4669552445411682,0.5330447554588318,0.03236319497227669,0.9676368050277233,-0.4345920495688915
tess,mayor_incertidumbre_mc_dropout,1255,occlusion,0,0.0,0.4669552445411682,0.5330447554588318,0.4669552445411682,0.5330447554588318,0.0
tess,mayor_incertidumbre_mc_dropout,1255,occlusion,0,0.05,0.4669552445411682,0.5330447554588318,0.7873978614807129,0.2126021385192871,0.3204426169395447
tess,mayor_incertidumbre_mc_dropout,1255,occlusion,0,0.1,0.4669552445411682,0.5330447554588318,0.8820083141326904,0.11799168586730957,0.4150530695915222
tess,mayor_incertidumbre_mc_dropout,1255,occlusion,0,0.2,0.4669552445411682,0.5330447554588318,0.7172989249229431,0.2827010750770569,0.2503436803817749
tess,mayor_incertidumbre_mc_dropout,1255,occlusion,0,0.3,0.4669552445411682,0.5330447554588318,0.7215509414672852,0.27844905853271484,0.25459569692611694
tess,mayor_incertidumbre_mc_dropout,1255,occlusion,0,0.5,0.4669552445411682,0.5330447554588318,0.6685431599617004,0.33145684003829956,0.20158791542053223
tess,mayor_incertidumbre_mc_dropout,1255,gradcam,0,0.0,0.4669552445411682,0.5330447554588318,0.4669552445411682,0.5330447554588318,0.0
tess,mayor_incertidumbre_mc_dropout,1255,gradcam,0,0.05,0.4669552445411682,0.5330447554588318,0.07524515688419342,0.9247548431158066,-0.3917100876569748
tess,mayor_incertidumbre_mc_dropout,1255,gradcam,0,0.1,0.4669552445411682,0.5330447554588318,0.05612434074282646,0.9438756592571735,-0.41083090379834175
tess,mayor_incertidumbre_mc_dropout,1255,gradcam,0,0.2,0.4669552445411682,0.5330447554588318,0.02278883196413517,0.9772111680358648,-0.44416641257703304
tess,mayor_incertidumbre_mc_dropout,1255,gradcam,0,0.3,0.4669552445411682,0.5330447554588318,0.026909755542874336,0.9730902444571257,-0.4400454889982939
tess,mayor_incertidumbre_mc_dropout,1255,gradcam,0,0.5,0.4669552445411682,0.5330447554588318,0.2040238380432129,0.7959761619567871,-0.2629314064979553
tess,mayor_incertidumbre_mc_dropout,1255,gradcam_multiscale,0,0.0,0.4669552445411682,0.5330447554588318,0.4669552445411682,0.5330447554588318,0.0
tess,mayor_incertidumbre_mc_dropout,1255,gradcam_multiscale,0,0.05,0.4669552445411682,0.5330447554588318,0.1348685771226883,0.8651314228773117,-0.3320866674184799
tess,mayor_incertidumbre_mc_dropout,1255,gradcam_multiscale,0,0.1,0.4669552445411682,0.5330447554588318,0.16454075276851654,0.8354592472314835,-0.3024144917726517
tess,mayor_incertidumbre_mc_dropout,1255,gradcam_multiscale,0,0.2,0.4669552445411682,0.5330447554588318,0.02161358669400215,0.9783864133059978,-0.44534165784716606
tess,mayor_incertidumbre_mc_dropout,1255,gradcam_multiscale,0,0.3,0.4669552445411682,0.5330447554588318,0.0128257405012846,0.9871742594987154,-0.4541295040398836
tess,mayor_incertidumbre_mc_dropout,1255,gradcam_multiscale,0,0.5,0.4669552445411682,0.5330447554588318,0.06478709727525711,0.9352129027247429,-0.4021681472659111
tess,mayor_incertidumbre_mc_dropout,1255,consensus,0,0.0,0.4669552445411682,0.5330447554588318,0.4669552445411682,0.5330447554588318,0.0
tess,mayor_incertidumbre_mc_dropout,1255,consensus,0,0.05,0.4669552445411682,0.5330447554588318,0.14305967092514038,0.8569403290748596,-0.32389557361602783
tess,mayor_incertidumbre_mc_dropout,1255,consensus,0,0.1,0.4669552445411682,0.5330447554588318,0.045349348336458206,0.9546506516635418,-0.42160589620471
tess,mayor_incertidumbre_mc_dropout,1255,consensus,0,0.2,0.4669552445411682,0.5330447554588318,0.012679345905780792,0.9873206540942192,-0.4542758986353874
tess,mayor_incertidumbre_mc_dropout,1255,consensus,0,0.3,0.4669552445411682,0.5330447554588318,0.016008973121643066,0.9839910268783569,-0.45094627141952515
tess,mayor_incertidumbre_mc_dropout,1255,consensus,0,0.5,0.4669552445411682,0.5330447554588318,0.028263183310627937,0.9717368166893721,-0.4386920612305403
